179.7.41.133 - - "2017-12-18 00:06:32" http://revistas.ujcm.edu.pe/index.php/rctd/article/download/11/8 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Version/11.0 Mobile/15A432 Safari/604.1"
139.18.2.68 - - "2017-12-18 10:57:06" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/71 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:57:53" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/73 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:58:28" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/83 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:59:05" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/75 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:59:14" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/84 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:59:28" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/85 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:59:39" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/78 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:59:48" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/79 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 10:59:58" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/80 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
216.244.66.247 - - "2017-12-18 11:00:02" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/2 200 "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
139.18.2.68 - - "2017-12-18 11:00:14" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/81 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:00:35" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/82 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
216.244.66.247 - - "2017-12-18 11:01:06" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/4 200 "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
139.18.2.68 - - "2017-12-18 11:02:20" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/5 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:02:31" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/4 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:02:41" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/3 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:02:51" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/1 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:03:11" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/2 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
207.46.13.171 bot - "2017-12-18 11:09:37" http://revistas.ujcm.edu.pe/index.php/rctd/article/download/15/12 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
139.18.2.68 - - "2017-12-18 11:17:24" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/59 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:18:14" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/59 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:18:23" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/48 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:18:51" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/48 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:19:03" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:21:27" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:21:53" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/79 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:22:14" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/34 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:23:36" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/34 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:23:46" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/36 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:24:32" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/36 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:24:42" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/28 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:25:31" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/28 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:26:11" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/43 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:27:13" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/43 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:27:24" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/42 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:28:02" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/42 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:28:22" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/44 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:29:28" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/44 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:32:00" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/51 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:32:58" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/51 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:33:16" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/52 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:33:51" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/52 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:34:00" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/4 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:34:11" http://revistas.ujcm.edu.pe/index.php/rctd/article/download/4/2 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:35:54" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/4 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:36:06" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/7 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:36:44" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/7 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:36:53" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/24 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:37:28" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/24 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:37:39" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/50 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:37:49" http://revistas.ujcm.edu.pe/index.php/rctd/article/download/50/47 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:38:49" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/50 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:39:24" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/80 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:39:35" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/49 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:40:09" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/49 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:40:30" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/78 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:41:00" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/39 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:41:55" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/39 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:42:13" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/25 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:42:56" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/25 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:43:07" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/18 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:43:47" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/18 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:43:52" http://revistas.ujcm.edu.pe/index.php/rctd/index 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:44:02" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/20 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:44:38" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/20 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:44:50" http://revistas.ujcm.edu.pe/index.php/rctd/index 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:48:59" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/70 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:49:19" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/71 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:49:52" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/73 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:50:13" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/18 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:50:23" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/83 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:50:23" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/20 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:50:34" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/24 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:50:52" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/75 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:51:08" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/25 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:51:24" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/84 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:51:31" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/28 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:52:01" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/3 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:52:26" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/31 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:52:33" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/85 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:52:40" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/32 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:52:53" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/33 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:53:01" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/81 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:53:13" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/34 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:53:23" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/36 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:53:45" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/82 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:54:12" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/39 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:54:23" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/4 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:54:23" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/70 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:54:35" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/41 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:54:42" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/71 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:54:50" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/42 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:55:11" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/73 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:55:12" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/43 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:55:24" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/44 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:55:34" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/83 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:55:34" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/48 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:55:55" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/75 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:55:57" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/49 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:56:08" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/51 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:56:13" http://revistas.ujcm.edu.pe/index.php/rctd/article/download/84/68 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:56:21" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/59 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:56:27" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/84 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:56:45" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/85 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:56:50" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/1 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:56:58" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/2 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:57:03" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/3 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
136.243.36.93 - - "2017-12-18 11:57:08" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/4 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:57:15" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/78 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
136.243.36.93 - - "2017-12-18 11:57:35" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/4 200 "Mozilla/5.0 (compatible; BLEXBot/1.0; +http://webmeup-crawler.com/)"
139.18.2.68 - - "2017-12-18 11:57:36" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/79 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:58:42" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/80 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:59:12" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/81 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 11:59:34" http://revistas.ujcm.edu.pe/index.php/rctd/article/view/82 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
139.18.2.68 - - "2017-12-18 12:00:00" http://revistas.ujcm.edu.pe/index.php/rctd/issue/view/4 200 "LCC (+http://corpora.informatik.uni-leipzig.de/crawler_faq.html)"
